SubjectID	WeekSampleObtained	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_fragilis	s__Bacteroides_massiliensis	s__Bacteroides_ovatus	s__Bacteroides_sp_4_3_47FAA	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Parabacteroides_distasonis	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Prevotella_copri	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Eubacterium_rectale	s__Roseburia_intestinalis	s__Faecalibacterium_prausnitzii	s__Subdoligranulum_unclassified	s__Dialister_invisus	s__Escherichia_coli	s__Akkermansia_muciniphila
99	28	0.164078	0.000973	0.0185048	0	0.0003704	0	0.0466192	0.443997	0.0230562	0.0037885	0.0166171	0.0619948	0.0315274	0.0124351	0	0	0.012082	0	0	0.0005189	0.0312247	0.0203158	0	0.0006082	0
99	30	0.0441365	0.0062509	0.001538	0	0	0	0.0808776	0.121901	0.0298905	0.0013395	0.0267216	0.0362104	0.0143747	0.0082537	0	0	0.0102582	0	0	0.0025851	0.180732	0.0815727	0	0	0
99	32	0.185785	0.0201162	0.0209478	0	0.0002994	0	0.12618	0.27631	0.0371957	0.0019816	0.0331894	0.0405547	0.0342248	0.0196924	0	0	0.0197315	0	0	0.0002575	0.0430031	0.0227788	0	8.66E-05	0
99	34	0.207209	0.0018646	0.0219836	0	0.0012969	0	0.0678284	0.314482	0.0450752	0.0033764	0.021133	0.0434051	0.0485209	0.0222433	0	0	0.0150456	0	0	0.0027028	0.0378298	0.0141755	0	0.0010014	0
99	36	0.0374509	0.0032004	0.034572	0	0.0004925	0	0.100802	0.424918	0.0673959	0.0046904	0.059246	0.0610027	0.0369729	0.0233217	0	0	0.0190117	0	0	0.0032886	0.0303016	0.0082154	0	0	0.0072032
99	39	0.0354936	0.0016517	0.0169228	0	0	0	0.0559358	0.307889	0.0803811	0.0033424	0.0170372	0.0365772	0.0278189	0.0212905	0	0	0.015876	0	0.0001176	0.0123686	0.0127106	0.0431717	0	0.0013962	0.0289634
99	42	0.157748	0.0025415	0.0009859	0	0	0	0.0132592	0.330184	0.0470918	0.0023178	0.0222687	0.0503341	0.0202412	0.0093803	0	0	0.0092766	0	0	0.0102401	0.0113662	0.0398503	0	0.0001039	0.0306963
99	43	0.211826	0.0007029	0.0144118	0	0.0017888	0	0.0194253	0.339143	0.0272861	0.0122911	0.0207134	0.0517369	0.0308935	0.0072929	0.0023934	0	0.0114657	0	0.0001191	0.001319	0.0046573	0.0193623	0	4.10E-05	0.0204069
99	46	0.0983091	0.0459537	0.0110459	0	0.0169369	0	0.0050257	0.161659	0.0028245	0.0133383	0.0280164	0.0373729	0.017449	0.0204894	0	0	0.0500772	0	0	0.0010421	0.0240788	0.0294291	0	0.00435	0.0062619
99	47	0.0646061	0.0092626	0.0204214	0	0	0	0.0435226	0.357847	0.0901658	0.0067457	0.0404404	0.0510269	0.0171928	0.0355452	0	0	0.0140982	0	0	0.0011809	0.0278481	0.0149802	0	0	0.0050046
100	0	0	0	0	0	0.32255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16214	0.0009671	0	0.164357	0
100	2	0.0067998	0.0017408	0.0012474	0.0061627	0.001265	4.83E-05	0.001339	0.0457186	0.0064585	0.0028803	0.0065755	0.0201564	0.0089264	0.0025485	0	0.0188204	0.0024597	0.0154634	0.0020715	0.0022685	0.0155613	0.0031695	0.00671	0.371094	0.0007133
100	4	0	0	0	0	8.95E-05	0	0	0	0	0	5.70E-06	0.0001768	0	0	0	0	0	0	0	0	0.553893	0	0	0.0544208	0
100	6	0	0	0.000129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107169	0.114945	0.572058	0.0001482	0	0.0157343	0
100	8	0	0	9.99E-05	0	0	6.60E-06	0	0	0	0	6.00E-05	5.22E-05	0	0	0	0	0	1.45E-05	0.0299956	0.0125272	0.668411	0.0001545	0	0.0035256	0
100	10	0	0	2.73E-05	0	0	1.81E-05	2.73E-05	0	0	0	6.62E-05	0.0002739	0	0	0	0	0	0	0.0504823	0.0103761	0.747047	0	0	0.0032794	0
100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365909	0.0061185	0.718935	5.44E-05	0	0.0035903	0
100	12	0	0	0	0	0.000419	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213068	0.103385	0.416278	0	0	0.001109	0
100	14	0	0	3.89E-05	0	0.235104	0	0	0	0	0	0	9.60E-06	0	0	9.63E-05	0	0	0	0.140063	0.0811392	0.403682	0.0219453	0	0.0002232	0
100	16	0	0	0	0	0.366295	0	0	0	0	0	2.44E-05	0	0	0	0.0001566	0	0	0	0.0444435	0.0480354	0.353302	0.0918021	0	0.0009415	0
100	18	0	0	0	0	0.460174	0	0	0	0	0	0	2.63E-05	0	0	0.0001345	0	0	0	0.0243414	0.0321938	0.240154	0.0704916	0	0.0001906	0
100	20	0	0	5.10E-06	0	0.140705	0	0	0	0	0	0	1.70E-05	0	0	0	0	0	0	0.0547116	0.0794337	0.506349	0.111737	0	0.0008422	0
100	22	0	0	4.27E-05	0	0.447329	0	0	0	0	0	0	0	0	0	0.0001265	0	0	0	0.0945663	0.148251	0.13885	0.0481306	0	0.0008007	0
100	24	0	0	0	0	0.230902	0	0	0	0	0	0	0	0	0	0.0001716	0	0	0	0.0499285	0.0539738	0.422443	0.123905	0.0045443	0.0023336	0
100	26	0	0	4.27E-05	0	0.243205	0	0	0	0	0	0	0	0	0	0.0001651	0	0	0	0.0425442	0.0861755	0.307033	0.244067	0.0053995	0.0023777	0
100	28	0	0	0.0001998	0	0.399854	0	0	0	0	0	0.0001101	6.24E-05	0	0	0	0	0	0	0	0.120675	0.298736	0.0854093	0.0063759	0.0017233	0
100	30	0	0	0	0	0.57769	0	0	0	0	0	0	0	0	0	0.0001287	0	0	0	0	0.0433045	0.186993	0.0740577	0	0.0030357	0
100	32	0	0	0	0	0.454835	0	0	0	0	0	0	0.0001287	0	0	0	0	0	0	0	0.220718	0.165568	0.0568382	0	0.0036042	0
100	35	0	6.00E-06	6.70E-05	0	0.42407	0	0	0	0	0	0.0001046	0.0001934	0	0	0.0001815	0	0	1.09E-05	5.29E-05	0.330627	0.171701	0.028637	0.0002101	0.0016874	0
100	36	0	0	0	0	0.558003	0	0	0	0	0	0	0.0001327	0	0	0.0001497	0	0	0	0	0.224412	0.111292	0.0100036	0	0.0038269	0
100	39	0	0	0.0003146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038992	0.0077035	0	0.140385	0
100	41	0	0	1.27E-05	0	0	0	0	0	0	0	0	5.68E-05	0	0	0	0	0	0	1.26E-05	0.3613	0.246159	0.0003203	0	0	0
100	43	0	0	0	0	0	0	0	0	0	0	0.0012772	0.0025424	0	0	0	0	0	0.0004464	0.0011937	0.15384	0.34476	0.0011906	0	0.0017493	2.00E-05
100	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073132	0.0556746	0.566707	0.000212	0	0.0008099	0
100	46	0	0	0.0038338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035251	0	0	0.330957	0
101	0	0.0396383	0.0145909	0.011497	0.0003494	0.0001234	0.127119	0.0173836	0	0.001348	6.76E-05	0.0595847	0.343632	0.0021122	0.0097483	0	0.0004288	0.0165155	0.113675	0.0044029	0.0125656	0.105463	0.0011705	0.0002876	0	0
101	2	0.0670459	0.0239164	0.0087105	0	0.0002558	0.145796	0.0181785	0	0	0	0.0565302	0.251887	0.0016384	0.0027324	0.0007	0	0.0129058	0.082402	0.0159002	0.0194412	0.131965	0.0003634	0	3.63E-05	0
101	4	0.0692809	0.0080129	0.0181421	0	0.0003983	0.113817	0.0223789	0	0	0.000168	0.0417155	0.235857	0.0021673	0.0065943	0	0	0.0082358	0.0481531	0.0325269	0.0151823	0.213114	0.0013346	0	0	0
101	11	0.0608645	0.0254579	0.0019374	0	0.0018728	0.103057	0.0650045	0	0	0	0.0625168	0.238683	0.0245865	0.0036783	0.0549878	0	0.0057215	0.041706	0.0577294	0	0.0970967	0.0002873	0	0.0077002	0
101	15	0.0395332	0.0185789	0.0175086	0	3.85E-05	0.127171	0.0624129	0	0	0	0.0629686	0.297116	0.0023992	0.0058575	0	0	0.0224891	0.0906906	0.006195	0	0.0715411	0.0014759	0	0	0
101	33	0.0176527	0.0091675	0.0063476	0	0	0.0759796	0.0384015	0	0	0	0.10765	0.249508	0.0024678	0.0097493	0.0014917	0	0.0125558	0.0258403	0.004166	0.125112	0.205315	0.0011222	0	0	0
101	34	0.0389408	0.0089293	0.0186179	0	0	0.1372	0.0316721	0	0	0	0.0541519	0.248348	0.0035335	0.0086139	0	0	0.0106275	0.0632825	0.00059	0.0579527	0.209476	0.0023374	0	0	0
101	34	0.0381893	0.0096939	0.0057545	0	0	0.119029	0.0286543	0	0	0	0.0915069	0.2138	0.0030144	0.009163	0	0	0.0154727	0.081371	0.0003284	0.0516213	0.238929	0.002679	0	0	0
101	39	0.0429052	0.0144412	0.00708	0	0	0.0781608	0.0077418	0	0	0	0.100012	0.1146	0.0025902	0.0079382	0	0	0.010594	0.0519701	0.0098939	0.0114638	0.324956	0.00791	0	0	0
101	57	0.0117408	0.0017999	0.0088641	0	0	0.0319575	0.0302688	0	0	0	0.0295307	0.0971585	0.002646	0.0077501	0	0	0.0071234	0.0278319	0.108812	0.0975908	0.392365	0.0009963	0	0	0
102	0	0	0	0.223504	0	0	0	0	0	0	0.278404	4.38E-05	2.52E-05	0	0	8.71E-05	1.72E-05	0	0.143699	0.0310072	0.0133181	0.172327	0.0017776	0.0109515	0	0.0012979
102	4	0	0	0.226965	0	0	0	0	0	0	0.195865	0	0.0001832	0	0	0.0003026	0	0	0.176486	0.0017971	0.0001962	0.116614	0.0058559	0.0052987	0	0.185799
102	5	0	0	0.201282	0	0	0	0	0	0	0.228187	0	0.0002161	0	0	0.0003474	0	0	0.2976	0.020196	0	0.0824338	0.0169369	0.015018	0	0.0398544
102	6	0	0	0.244771	0	0	0	0	0	1.54E-05	0.177255	0	0	0	0	0.0002974	0	0	0.186848	0.0015893	0	0.0850866	0.0055796	0.0467155	0	0.174055
102	7	0	0	0.161999	0.000767	0	0.0001245	7.25E-05	0	0	0.234849	0.0001971	0	0	0	0.0007289	0	0	0.250291	0.0371691	0.0024754	0.0920413	0.0193821	0.008938	0	0.0962373
102	9	0	0	0.694092	0	2.24E-05	0	0	0	0	0.110238	0	8.12E-05	0	0	0	0	0	0.0558503	0.0254355	0.0087014	0.037098	0.0014063	0.0017736	0.0012868	0.0011443
102	11	0	0	0.157825	0	0	0	0	0	0	0.0690923	8.94E-05	9.41E-05	0	0	0.0006919	0	0	0.164225	0.115704	0.0573342	0.114211	0.0088692	0.0075245	0	0.0068674
102	13	0	0	0.269907	0	0	0	0	0	0	0.21774	0	0	0	0	0.0006359	0	0	0.11655	0.0233435	0.0115614	0.173928	0.0102314	0.0104641	0	0.0151213
102	15	0	0	0.166145	0	0	0	0	0	0	0.125924	2.46E-05	0	0	0	3.13E-05	0	0	0.12785	0.0419797	0.0912849	0.0895302	0.004536	0.0026496	0	0.0021313
102	17	0	0	0.23412	0	0	0	0	0	0	0.323228	0	0	0	0	0.0009833	0	0	0.125554	0.0126418	0.0282478	0.0528347	0.0062769	0.0019034	0	0.0327596
102	19	0	0	0.155243	0	0	0	0	0	0	0.0988054	1.78E-05	0	0	0	0	0	0	0.107683	0.0763535	0.0671103	0.0803577	0.0398883	0.0271802	0.0016739	0.182971
102	21	0	0	0.220878	0	0	0	0	0	0	0.141611	0	0	0	0	0	0	0	0.132254	0.0315538	0.188386	0.0530487	0.0160861	0.0096127	9.40E-05	0.0475646
102	24	0	0	0.106247	0	0	5.51E-05	6.99E-05	0	0	0.206468	0.0003535	3.54E-05	6.40E-06	8.83E-05	0.000253	0	6.18E-05	0.0306554	0.0058833	0.346681	0.0713534	0.0144017	0.0009059	0	0.0835782
102	25	0	0	0.206063	0	0	0	0	0	0	0.231243	0	0	0	0	0.0009628	0	0	0.129807	0.0045159	0.0406792	0.0316645	0.0037432	0.0147985	0.0010929	0.198981
102	27	0	0	0.363445	0	0	0	0	0	0	0.0653697	0.0001052	8.59E-05	0	0	0	0	0	0.0342819	0.0198299	0.0775987	0.184509	0.0090881	0.043708	0	0.0262484
102	29	0	0	0.268078	0	0	0	0	0	0	0.219715	0	5.05E-05	0	0	0.0014469	0	0	0.189013	0.0550571	0.0234191	0.0669447	0.0171277	0.0113012	0	0.0538402
102	31	0	0	0.168343	0	0	0	0	0	0	0.332943	0	5.80E-05	0	0	0.0004494	0	0	0.126217	0.0302201	0.0038904	0.10504	0.0034057	0.0500974	0.0013909	0
102	33	0	0	0.173468	0	0	0	0	0	0	0.199335	0	0.0001355	0	0	0.0002935	0	0	0.0598437	0.014872	0.164934	0.144199	0.0116247	0.0983079	0	0
102	35	0	0	0.143073	0	0	0	0	0	0	0.133549	0	3.90E-05	0	0	0.0002052	0	0	0.0707613	0.0510566	2.11E-05	0.321211	0.0133634	0.0144767	0	0
102	37	0	0	0.0742313	0	0	0	0	0	0	0.0424842	0.0005469	0	0	0	0	0	0	0.035963	0.0386407	0.000214	0.387194	0.0431539	0.0580071	0	0
102	39	0	0	0.171829	0.0003079	0	0.0001614	8.44E-05	0	0	0.0635467	0.0003664	0	0	0	0.0001384	0	0	0.0677279	0.0761376	0.0002476	0.297725	0.008465	0.0103533	0.0002775	0
102	41	0	0	0.0613645	0	0	0	0	0	0	0.0385344	0	0	0	0	0	0	0	0.0455267	0.107422	0.0002806	0.422458	0.0172943	0.030896	0	0
102	43	0	0	0.0930501	0	0	0	0	0	0	0.0480089	0	5.47E-05	0	0	0	0	0	0.0501176	0.286539	5.34E-05	0.325616	0.0117591	0.0148003	0.0019674	0
102	45	0	0	0.0831945	0	0	0	0	0	0	0.0627925	0	0.0002137	0	0	0	0	0	0.0500582	0.106639	0.0001682	0.396411	0.0156762	0.0835308	0	0
103	0	0	0	0.0470603	0.0227902	0	0.0617372	0.0418332	0	2.19E-05	1.62E-05	0.197058	9.77E-05	0.0484213	0.0637686	0	0	0.0483153	0.084532	0.0418453	0	0.0426862	0.0659882	0	0	0
103	2	0	0	0.071121	0.0177025	0	0.150235	0.284599	0	4.07E-05	5.19E-05	0.126587	1.48E-05	0.0744465	0.0124188	0.0126251	0	0.0038715	0.0034631	0.023569	0	0.0110422	0.0103094	0	0	0
103	3	0	0	0.0201938	0.0684999	0	0.0484885	0.0194789	0	9.26E-05	3.35E-05	0.0687329	1.57E-05	0.0269195	0.0278964	0	0	0.0264519	0.15184	0.0799502	0	0.10298	0.156377	0	0	0
103	5	0.0005564	0	0.0287511	0.255584	1.80E-05	0.0476005	0.0349947	0	0.0008113	0.0001945	0.0856059	0.0009445	0.0086635	0.0204077	0	0.0015386	0.0181097	0.0700682	0.0130385	0	0.0843793	0.149046	0.0013664	3.62E-05	0
103	7	0	0	0.0589966	0.0088201	0	0.141752	0.0767111	0	0	5.52E-05	0.129528	6.43E-05	0.0493526	0.0602851	0	0	0.0310261	0.0965368	0.0097767	0	0.0082813	0.0292173	0	0.0025095	0
103	9	0	0	0.046037	0.0860586	0	0.0187983	0.019084	0	7.72E-05	3.30E-06	0.0911359	0	0.0108022	0.0132673	0	0	0.0160277	0.0163448	0.0384258	0	0.199882	0.311637	0	0	0
103	14	0	0	0.0264307	0.285995	7.20E-05	0.0422149	0.0449658	0	0.0001665	0	0.0931486	9.00E-06	0.0358259	0.0171738	0	0	0.0151362	0.0386063	0.0421191	0	0.0539827	0.118595	0	0	0
103	24	0	0	0.0186077	0.0245367	0	0.0155867	0.0051036	0	1.96E-05	0	0.0320172	6.46E-05	0.00402	0.0026788	0	0	0.0023902	0.0131141	0.0302478	0	0.212841	0.37765	0	0	0
103	26	0	0	0.0456368	0.119778	0	0.0423879	0.0301447	0	0.0001101	0	0.12065	0.0002833	0.028334	0.0123784	0	0	0.0081279	0.0297785	0.0880804	0	0.107074	0.186744	0	0	0
103	34	0	0	0.023039	0.060495	0	0.0288726	0.0141154	0	4.43E-05	0	0.0660292	0	0.0116603	0.0057647	0	0	0.0025559	0.0267462	0.0551229	0	0.236769	0.338434	0	0	0
103	37	0	0	0.0256787	0.0803574	0	0.0106552	0.0131492	0	8.44E-05	2.89E-05	0.0661439	2.06E-05	0.0082101	0.0046136	0	0	0.0075876	0.0178059	0.172457	0	0.133361	0.254802	0	0	0
104	0	0.0002529	0.485428	0.0002368	0.00026	0.0391112	1.93E-05	0.0001237	0	0.0001502	0.105772	0.0094167	0.129473	0.0046231	0	0.0267422	0.0023767	2.15E-05	0.0572804	3.39E-05	0	0.0088938	0.0058581	0.011342	0.0036584	0
104	5	0	0.17083	0.0001603	0	0.0802825	1.77E-05	0	0	0	0.072919	0.0174814	0.183553	0.0052418	0	0.0442109	0	0	0.0465154	0	0.000213	0.146875	0.0212969	0.0827369	0.0017039	0
104	5	0	0.184964	5.27E-05	0	0.0736289	0	0	0	0	0.0914999	0.0240964	0.169944	0.0085865	0	0.042165	0	0	0.0644545	0	0	0.123965	0.0217535	0.0553381	0.0023301	0
104	9	0	0.087115	0.0001572	0	0.0492178	0	0	0	0	0.126454	0.0183338	0.243624	0.0051768	0	0.0520471	0	0	0.0703022	0	0	0.134904	0.0102026	0.0341744	0.0002023	0
104	9	0	0.191305	0.000133	0	0.0212137	0	0	0	0	0.116593	0.0279708	0.151223	0.0067507	0	0.0430962	0	0	0.0687556	0	0	0.052518	0.0537197	0.0534006	0.0001001	0
104	16	0	0.23942	0.0001506	0	0.15187	0	0	0	0	0.0775714	0.011215	0.262249	0.0042727	0	0.0248291	0	0	0.0770084	0	0	0.0058649	0.0053152	0.0179672	0.0119374	0
104	21	0	0.0840164	0.0002125	0	0.0485623	0	0	0	0	0.114678	0.0270825	0.284154	0.0063402	0	0.0429306	0	0	0.0908936	0	0	0.0218326	0.0436627	0.0333609	0.0014354	0
104	24	0	0.172702	6.02E-05	0	0.0395216	0	0	0	0	0.018812	0.0113684	0.0865635	0.0059229	0	0.0304342	0	0	0.0523968	0	0	0.001675	0.0755733	0.113825	0.0025702	0
104	26	0	0.286169	0.0001641	0	0.0223637	0	0	0	0	0.055871	0.0234789	0.190075	0.0078035	0	0.0433953	0	0	0.100698	0	0	0.0337857	0.0232046	0.0473188	0.0015784	0
104	31	0.0010089	0.0044412	0.0169141	0	0.0003085	0.0041197	0	0	0.0003979	0.0442989	0.0089687	0.24165	0.0071501	0.0015597	0.0503437	0	0.0011326	0.0130244	0.0020046	0.0066602	0.203563	0.0972768	0	0	0
104	36	0	0.102197	4.83E-05	0	0.0034605	0	0	0	0	0.0134402	0.0108332	0.173129	0.121746	0	0.04821	0	0	0.0418229	0	0	0.191827	0.0279499	0.0798721	0	0
104	38	0	0.19979	0.0002671	0	0.0035192	0	4.85E-05	0	0	0.0237384	0.0313295	0.217175	0.0425707	0	0.0066894	0	0	0.0319846	0.0002001	0	0.0838054	0.0252317	0.166686	0.0001254	0.0001221
104	39	0	0.267218	0.000187	0	0.0058007	0	0	0	0	0.0336052	0.0306648	0.102929	0.0698596	0	0	0	0	0.0606452	0	0	0.112759	0.0639194	0.0475228	0	0
104	51	0	0.101045	0.0014978	0.0006719	0.0078052	0.000211	0.0001056	0	0	0.0303535	0.0175784	0.151784	0.0981902	0	0	0	0	0.0341287	0.0004711	0	0.0435874	0.0618172	0.177841	0.0029955	0
105	0	0.0400498	0.0269579	3.58E-05	6.73E-05	0.0015272	0	0.0107821	0.480868	0.0026367	0.0126601	0.0394778	0.0968028	0.0001513	0.0272157	0	0.0001276	0	0.0886892	0.0212979	0.0099358	0.0501478	0.0161133	0	0.0011836	0
105	1	0.0466329	0.0483803	1.67E-05	0	0.0001194	0	0.0180451	0	0	0.0206524	0.0899875	0.16973	5.05E-05	0.092621	0	0	0	0.125426	0.123341	0.0182972	0.0962877	0.0194413	0	0	0
105	3	0.118289	0.0274307	0.0001106	0	0.0004432	0	0.0506439	0	0	0.0336317	0.058074	0.219527	8.20E-05	0.0761864	0	0	0	0.0862122	0.0461364	0.0041503	0.0782329	0.0261251	0	0.0032421	0
105	8	0.0714071	0.0252854	3.48E-05	0	0	0	0.0745368	0	0	0.0383411	0.0625186	0.299397	0.0001456	0.0382581	0	0	0	0.0792768	0.0296766	0.0057846	0.0792138	0.0205263	0	0.000432	0
105	9	0.0305013	0.0279905	2.12E-05	0	0	0	0.078626	0	0	0.0093999	0.0483798	0.117869	0	0.0682376	0	0	0	0.088115	0.135514	0.0153487	0.118487	0.0539863	0	0	0
105	15	0.0920586	0.0293368	0.0001254	0	0	0	0.0116912	0	0	0.0041813	0.0470697	0.0714625	0	0.0491909	0	0	0	0.107275	0.104079	0.002104	0.24424	0.0853974	0	0.0007473	0
105	17	0.0416819	0.0524991	4.60E-05	0	0	0	0.0406823	0	0	0.0161425	0.0660495	0.180897	0.0001093	0.0824633	0	0	0	0.103364	0.0379039	0.0567183	0.122315	0.0562681	0	0	0
105	21	0.0228515	0.058635	5.33E-05	0	0.0001027	0	0.0195759	0	0	0.0246977	0.0843323	0.165984	5.58E-05	0.0599798	0	0	0	0.0885662	0.0672236	0.0041287	0.141535	0.0560138	0	0	0.0084787
105	28	0.0062652	0.0587369	0	0	0	0	0.0160456	0	0	0.0020124	0.0381129	0.0605458	1.53E-05	0.040771	0	0	0	0.0587711	0.120512	0.0086257	0.339338	0.0720984	0	0	0.0492816
105	32	0.0194903	0.0329182	0.0001306	0	0	0	0.0323147	0	0	0.0155975	0.0564755	0.118402	2.72E-05	0.0367238	0	0	0	0.090084	0.124674	0.0093801	0.196305	0.0667296	1.24E-05	0	0.0447275
105	34	0.026978	0.0484838	9.90E-06	0	0	0	0.0642371	0	0	0.0275627	0.0533306	0.19114	0	0.10361	0	0	0	0.0778562	0.041221	0.0068569	0.143664	0.0344383	0	0	0.0003023
105	36	0.0084009	0.0489422	0	0	0	0	0.0049363	0	0	0.0041601	0.0305056	0.070448	2.61E-05	0.0192911	0.0024923	0	0	0.0601845	0.217747	0.0056966	0.296943	0.0775853	0	0	0.0294401
105	38	0.015931	0.0511548	6.57E-05	0	0	0	0.0117523	0	0	0.0053168	0.0938562	0.15722	0.0001006	0.0834494	0	0	0	0.107964	0.0600156	0.0253186	0.10271	0.0674125	0	0	0.0585704
105	57	0.0304069	0.0439875	3.16E-05	0	0	0	0.0104138	0	0	0.0181831	0.036763	0.119639	5.71E-05	0.061875	0	0	0	0.0884656	0.188821	0.0178834	0.115042	0.0394192	0	0.0001855	0.0536283
108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	3	0	0	0.0001221	0	0	0	0	0	0	0.0237319	0	0.679385	0	0	0.0011034	0	0	0	0	0.028449	0.0626291	0.0007913	0.0169358	0.0097393	0
108	8	0	0	0.0001453	0.0001251	0.220162	2.02E-05	0	0	0	0.010304	0	0.219344	0	0	0.0004278	0	0	0	0	0.233828	0.0172942	0.0074539	0.0226292	0.0971142	0
108	10	0	0	1.28E-05	0	0.080317	0	0	0	0	0.0057649	0	0.272079	0	0	0.0001532	0	0	0	0	0.35314	0.0572776	0.0076754	0.0314539	0.0001248	0
108	13	0	0	4.80E-05	0	0.106478	0	0	0	0	0.003325	0	0.618469	0	0	0.0003058	0	0	0	0	0.0755751	0.0389448	0.0044318	0.0403405	0.0006001	0
108	15	0	0	0.0002407	0	0.0689071	0	0	0	0	0.0018895	4.57E-05	0.101223	0	0	0.0002756	0	0	0	0	0.25164	0.0332806	0.0091538	0.11913	0.0017661	0
108	17	0	0	0	0	0.144754	0	0	0	0	0.0016653	0	0.14338	0	0	0	0	0	0	0	0.103019	0.177135	0.0088709	0.0602642	0.0364595	0
108	20	0	0	1.76E-05	0	0.0263927	4.60E-06	0	0	0	0.0018031	0	0.451882	0	0	0.0002998	0	0	0	0	0.164734	0.0942168	5.68E-05	0.0278656	0.0005833	0
108	23	0	0	3.81E-05	0	0.031624	0	0	0	0	0.0018938	5.30E-06	0.502834	0	0	0.0003537	0	0	0	0	0.222145	0.0461473	0.0001411	0.0256632	0	0
108	25	0	0	1.82E-05	0	0.0921364	0	0	0	0	0.0031017	0.0001884	0.137223	0	0	0	0	0	0	0	0.297614	0.108904	0.0001567	0.0318833	0	0
108	26	0	0	6.10E-06	0	0.0442962	0	0	0	0	0.0041281	0	0.420832	0	0	0.0002348	0	0	0	0	0.220011	0.0838372	0.0001535	0.0191415	0	0
108	33	0.016902	0	0.0352433	0.187018	0.002184	3.90E-06	0.032792	0	2.75E-05	0.0143969	0.0288714	0.017662	1.23E-05	0.0270791	0	0	0.0272533	0.0567599	0.201177	0.0111653	0.0422018	0.0396821	0.0250538	0.0002576	0.0261078
108	35	0	0	0	0	0.023834	0	0	0	0	0.0012349	0	0.260968	0	0	7.99E-05	0	0	0	0	0.476987	0.0626748	0.0005444	0.0190326	0.0008921	0
108	36	0	0	0.0001638	0	0.0830353	0	0	0	0	0.0016129	0.000329	0.164655	0	0	0.000142	0	0	0	0	0.315222	0.156903	0.0007257	0.0754329	0.0054259	0
108	37	0	0	0.0001165	0	0.122029	0	0	0	0	0.0032818	0	0.0989223	0	0	0.0004293	0	0	0	0	0.515919	0.0798933	0.0013443	0.0075711	0.0009717	0
108	44	0	0	0.0001137	0	0.0237162	0	0	0	0	0.0034034	0	0.286052	0	0	7.06E-05	0	0	0	0	0.311033	0.113109	0.0011768	0.0391044	0	0
108	46	0	0	3.07E-05	0	0.0764031	0	0	0	0	0.0032556	0	0.301744	0	0	0.0002268	0	0	0	0	0.393041	0.107796	0.0003937	0.0049727	0.0001691	0
108	48	0	0	0.0001863	0	0.068541	0	0	0	0	0.0094034	0	0.426278	0	0	0.0003414	0	0	0	0	0.20662	0.0219709	0.0009208	0.0451519	0.001263	0
109	0	0.0077173	0.105207	0.0545479	0	0	0.0897776	3.96E-05	0	0.110157	1.86E-05	0.229784	0.0670108	0	0.0071537	0	0	0.0124354	0.0362555	0.0013245	0.0087262	0.0841029	0.0131362	0	7.09E-05	0
109	2	0.0051527	0.0854059	0.0788849	0	0	0.0742246	0	0	0.0179618	3.00E-05	0.108286	0.0216667	0	0.0083959	0	0	0.0452772	0.0972768	0.0145985	0.0090858	0.0837065	0.0321593	0	0.0003364	0
109	6	0.0061244	0.0713364	0.0839264	0	0	0.0925901	0	0	0.0271915	7.46E-05	0.107064	0.0250858	0	0.0172094	0	0	0.0279867	0.0968872	0.0243386	0.0197799	0.0915271	0.0187437	0	0	0
109	8	0.0048656	0.0998666	0.0645561	0	0	0.0650844	1.56E-05	0	0.0378778	0	0.124656	0.0236297	0	0.0169516	0	0	0.0231818	0.0864844	0.0174219	0.0202313	0.112018	0.0214564	0	0.0001086	0
109	10	0.0033297	0.0768685	0.0368513	0	0	0.0717403	0	0	0.0125568	2.69E-05	0.0940726	0.0138323	0	0.0046808	0	0	0.0557565	0.133181	0.0173356	0.0083024	0.0534358	0.0112984	0	0.000432	0
109	12	0.0049862	0.0630988	0.0545451	0	0	0.0369116	5.30E-06	0	0.0128259	0	0.0768557	0.0156015	0	0.0102077	0	0	0.0069419	0.0336269	0.0102448	0.0629523	0.224015	0.025518	0	0	0
109	14	0.0031227	0.0213109	0.0589603	0	1.00E-05	0.0321626	0	0	0.0240879	0	0.0759021	0.0191821	0	0.0099552	0	0	0.0027389	0.0348722	0.0344564	0.0863221	0.31252	0.0107318	0	0.0002466	0
